SOL_ID,SCHM_CODE,ACTIVITY_CD,NO OF ACS,TOTAL BALANCE(In Crores),PRIORITY_TYPE,REPORT_DT,LOAN TYPE,Branch Name,Region Name,Branch Code,TERRITORY_NAME
0174,AGDRY,1201,11,-0.041397848,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,AGGRN,1409,1,-0.076924676,AGRI,20260101,H.OTHERS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,AGOTH,1154,3,-0.0114104,AGRI,20260101,H.OTHERS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,AGOTH,1159,1,-0.0027407,AGRI,20260101,H.OTHERS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,AGOTH,1409,5,-0.0307276,AGRI,20260101,H.OTHERS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,AGPLF,1182,1,-0.1425864,AGRI,20260101,B.SHG LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,AGPLT,1203,1,-0.0255542,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,AGSHG,1159,1,-0.05892909,AGRI,20260101,B.SHG LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,AGTPT,1159,1,-0.098,AGRI,20260101,D.AGRI TRANSPORT,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,AGTPT,1203,1,-0.006958445,AGRI,20260101,D.AGRI TRANSPORT,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,CCPUB,15301,1,-0.007236872,AGRI,20260101,F.FOOD AND AGRO,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,CCPUB,15302,1,-0.0207321,AGRI,20260101,F.FOOD AND AGRO,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,CCPUB,15403,1,-0.014079166,AGRI,20260101,F.FOOD AND AGRO,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,CCPUB,15409,1,-0.197205284,AGRI,20260101,F.FOOD AND AGRO,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,CCPUB,52301,1,-0.202048686,AGRI,20260101,H.OTHERS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,KCCAG,1101,1,-0.006641278,AGRI,20260101,A.KCC-CROP LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,KCCDC,1101,11,-0.087865876,AGRI,20260101,A.KCC-CROP LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,KCCDC,1104,2,-0.044008321,AGRI,20260101,A.KCC-CROP LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,KCCDC,1125,2,-0.03,AGRI,20260101,A.KCC-CROP LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,KCCDC,1126,1,-0.004999999,AGRI,20260101,A.KCC-CROP LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,KCCDC,1129,6,-0.066699816,AGRI,20260101,A.KCC-CROP LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,KCCDC,1201,1,-0.02,AGRI,20260101,A.KCC-CROP LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,NRLCC,1182,43,-2.837797169,AGRI,20260101,B.SHG LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,NRLCC,1201,9,-0.768325649,AGRI,20260101,B.SHG LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,NSHCC,1201,1,-0.048587106,AGRI,20260101,H.OTHERS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,SHGAG,1159,3,-0.002882271,AGRI,20260101,B.SHG LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,SHGAG,1201,2,0,AGRI,20260101,B.SHG LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,SHGLK,1182,12,-0.543105353,AGRI,20260101,B.SHG LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,SHGLK,1201,2,-0.1713113,AGRI,20260101,B.SHG LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,SLCGC,15402,1,-0.019617223,AGRI,20260101,F.FOOD AND AGRO,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,STGAD,1409,2,-0.0062238,AGRI,20260101,H.OTHERS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,STLOA,15301,1,-0.00930034,AGRI,20260101,F.FOOD AND AGRO,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,STLOA,15302,1,-0.021415712,AGRI,20260101,F.FOOD AND AGRO,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,TLAGM,1201,1,-0.011410872,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,TLAGM,1202,3,-0.0150827,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0174,TLFME,15301,1,-0.27,AGRI,20260101,F.FOOD AND AGRO,Theni - Allinagaram,Dindigul Region,174,ZONAL OFFICE - COIMBATORE
0175,AGDRY,1201,27,-0.18225626,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,AGMIR,1154,1,-0.0103729,AGRI,20260101,H.OTHERS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,AGSHP,1202,1,-0.010615604,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,KCCAG,1101,1,-0.002664,AGRI,20260101,A.KCC-CROP LOANS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,KCCAG,1102,2,-0.0119707,AGRI,20260101,A.KCC-CROP LOANS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,KCCAG,1119,7,-0.033035763,AGRI,20260101,A.KCC-CROP LOANS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,KCCDC,1101,56,-0.572418225,AGRI,20260101,A.KCC-CROP LOANS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,KCCDC,1104,2,-0.028228817,AGRI,20260101,A.KCC-CROP LOANS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,KCCDC,1105,21,-0.221627878,AGRI,20260101,A.KCC-CROP LOANS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,KCCDC,1108,1,-0.01199999,AGRI,20260101,A.KCC-CROP LOANS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,KCCDC,1125,9,-0.077486148,AGRI,20260101,A.KCC-CROP LOANS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,KCCDC,1129,10,-0.08663395,AGRI,20260101,A.KCC-CROP LOANS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,SHGLK,1182,2,-0.219164742,AGRI,20260101,B.SHG LOANS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,TLAVN,1201,2,-0.027,AGRI,20260101,H.OTHERS,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0175,TLFME,15104,1,-0.00676161,AGRI,20260101,F.FOOD AND AGRO,Ayakudi,Dindigul Region,175,ZONAL OFFICE - COIMBATORE
0176,AGDRY,1201,7,-0.212634355,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,AGGRN,1409,1,-0.116793016,AGRI,20260101,H.OTHERS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,AGOTH,1125,3,-0.0542492,AGRI,20260101,H.OTHERS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,AGTPT,1127,1,-0.240103056,AGRI,20260101,D.AGRI TRANSPORT,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,AGTPT,1409,1,-0.0160346,AGRI,20260101,D.AGRI TRANSPORT,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,DLDEP,1101,1,-0.075,AGRI,20260101,H.OTHERS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,DLDEP,1409,1,-0.023,AGRI,20260101,H.OTHERS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,KCCCP,1101,2,-0.0270644,AGRI,20260101,A.KCC-CROP LOANS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,KCCCP,1104,1,-0.1222075,AGRI,20260101,A.KCC-CROP LOANS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,KCCDC,1101,1,-0.004177003,AGRI,20260101,A.KCC-CROP LOANS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,KCCDC,1105,1,-0.00638835,AGRI,20260101,A.KCC-CROP LOANS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,KCCDC,1119,1,-0.006059909,AGRI,20260101,A.KCC-CROP LOANS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,KCCDC,1126,1,-0.214955396,AGRI,20260101,A.KCC-CROP LOANS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,KCCDC,1127,1,-0.058618691,AGRI,20260101,A.KCC-CROP LOANS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,KCCDC,1129,2,-0.401042078,AGRI,20260101,A.KCC-CROP LOANS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,SFDEC,1409,2,-0.008934745,AGRI,20260101,H.OTHERS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,SHGLK,1182,5,-0.155075797,AGRI,20260101,B.SHG LOANS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,SHGLK,1201,5,-0.131441578,AGRI,20260101,B.SHG LOANS,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,STLOA,15409,1,-0.013917304,AGRI,20260101,F.FOOD AND AGRO,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,STLOA,17101,1,-0.001428373,AGRI,20260101,F.FOOD AND AGRO,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0176,STLOA,17103,1,-0.013889016,AGRI,20260101,F.FOOD AND AGRO,Cumbum,Dindigul Region,176,ZONAL OFFICE - COIMBATORE
0230,AGDRY,1201,10,-0.054924023,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,AGPLF,1182,9,-2.004006433,AGRI,20260101,B.SHG LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,AGPLT,1203,3,-0.14208843,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,AGTPT,1152,1,-0.00935562,AGRI,20260101,D.AGRI TRANSPORT,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,CCHKT,1101,1,-0.0203439,AGRI,20260101,H.OTHERS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,KCCDC,1101,3,-0.029723083,AGRI,20260101,A.KCC-CROP LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,KCCDC,1108,6,-0.0594,AGRI,20260101,A.KCC-CROP LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,KCCDC,1119,1,-0.005874334,AGRI,20260101,A.KCC-CROP LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,KCCDC,1129,2,-0.02735847,AGRI,20260101,A.KCC-CROP LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,KCCDC,1201,5,-0.0837,AGRI,20260101,A.KCC-CROP LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,KCCDC,5001,7,-0.01884564,AGRI,20260101,A.KCC-CROP LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,NRLCC,1182,1,-0.064356444,AGRI,20260101,B.SHG LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,SFDEC,1409,1,-0.0016832,AGRI,20260101,H.OTHERS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,SHGAG,1159,1,-0.001071784,AGRI,20260101,B.SHG LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,SHGAG,1201,1,0,AGRI,20260101,B.SHG LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,SHGLK,1159,1,0,AGRI,20260101,B.SHG LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,SHGLK,1182,5,-0.363053695,AGRI,20260101,B.SHG LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,SHGLK,1201,5,-0.625020351,AGRI,20260101,B.SHG LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,SHGLK,1203,1,-0.017267461,AGRI,20260101,B.SHG LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,TLAGM,1201,4,-0.028999723,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,TLAGM,1203,1,-0.0310967,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,TLDTP,1201,2,-0.012161243,AGRI,20260101,H.OTHERS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,TLFME,52319,1,-0.018511434,AGRI,20260101,F.FOOD AND AGRO,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,TLFME,93001,1,-0.014493196,AGRI,20260101,F.FOOD AND AGRO,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,TLKVR,1153,3,-0.18602107,AGRI,20260101,H.OTHERS,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0230,TLSAR,1202,1,-0.044607549,AGRI,20260101,C.KRISHI SARAL,Vedasandur,Dindigul Region,230,ZONAL OFFICE - COIMBATORE
0232,AGHOR,1129,1,-0.088797586,AGRI,20260101,A.KCC-CROP LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,AGPLT,1203,1,-0.0068034,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,AGSHG,1159,2,-0.0011746,AGRI,20260101,B.SHG LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,AGTKS,1201,1,-0.026598306,AGRI,20260101,H.OTHERS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,DLDEP,1123,1,-0.045,AGRI,20260101,H.OTHERS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,DLDEP,1159,1,-0.03,AGRI,20260101,H.OTHERS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,KCCAG,1119,2,-0.024996246,AGRI,20260101,A.KCC-CROP LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,KCCAG,1129,3,-0.038690339,AGRI,20260101,A.KCC-CROP LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,KCCDC,1101,2,-0.016333174,AGRI,20260101,A.KCC-CROP LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,KCCDC,1108,9,-0.081556945,AGRI,20260101,A.KCC-CROP LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,KCCDC,1109,1,-0.013753343,AGRI,20260101,A.KCC-CROP LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,KCCDC,1119,5,-0.05571268,AGRI,20260101,A.KCC-CROP LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,KCCDC,1121,3,-0.023671261,AGRI,20260101,A.KCC-CROP LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,KCCDC,1123,38,-0.631741701,AGRI,20260101,A.KCC-CROP LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,KCCDC,1124,1,-0.007656105,AGRI,20260101,A.KCC-CROP LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,KCCDC,1125,4,-0.047677629,AGRI,20260101,A.KCC-CROP LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,KCCDC,1126,1,-0.006520527,AGRI,20260101,A.KCC-CROP LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,KCHKT,1123,3,-0.06,AGRI,20260101,H.OTHERS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,SFDEC,1101,1,-0.004159825,AGRI,20260101,H.OTHERS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,SFDEC,1125,1,-0.00692385,AGRI,20260101,H.OTHERS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,SFDEC,1129,14,-0.04540933,AGRI,20260101,H.OTHERS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,SFNDE,1129,1,-0.0140129,AGRI,20260101,H.OTHERS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0232,SHGLK,1182,5,-0.169636595,AGRI,20260101,B.SHG LOANS,Pannaikadu,Dindigul Region,232,ZONAL OFFICE - COIMBATORE
0237,AGDRY,1201,61,-0.398987121,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,AGSHP,1202,7,-0.03317119,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,AGTPT,1129,1,-0.001115352,AGRI,20260101,D.AGRI TRANSPORT,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,DLDEP,1102,1,-0.0345,AGRI,20260101,H.OTHERS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,DLDEP,1129,1,-0.039,AGRI,20260101,H.OTHERS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,KCCDC,1101,1,-0.019993778,AGRI,20260101,A.KCC-CROP LOANS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,KCCDC,1109,2,-0.01735,AGRI,20260101,A.KCC-CROP LOANS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,KCCDC,1119,1,-0.016,AGRI,20260101,A.KCC-CROP LOANS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,KCCDC,1125,3,-0.055,AGRI,20260101,A.KCC-CROP LOANS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,KCCDC,1129,17,-0.278701543,AGRI,20260101,A.KCC-CROP LOANS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,KCCDC,1201,5,-0.068967015,AGRI,20260101,A.KCC-CROP LOANS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,KCHKT,1108,1,-0.02,AGRI,20260101,H.OTHERS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,SHGLK,1182,1,-0.030446203,AGRI,20260101,B.SHG LOANS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,SHGLK,1201,1,-0.076172845,AGRI,20260101,B.SHG LOANS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,TLAGM,1129,1,-0.03,AGRI,20260101,H.OTHERS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,TLAGM,1201,4,-0.124238676,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0237,TLFME,15301,2,-0.062747747,AGRI,20260101,F.FOOD AND AGRO,Sithayankottai,Dindigul Region,237,ZONAL OFFICE - COIMBATORE
0243,AGCRP,1106,2,-0.0551946,AGRI,20260101,A.KCC-CROP LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,AGDRY,1201,4,-0.020945064,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,AGMIR,1154,1,-0.061409871,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,AGOTH,1409,1,-0.039934969,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,AGSHG,1159,4,-0.0200038,AGRI,20260101,B.SHG LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,AGSHG,1409,5,-0.019693,AGRI,20260101,B.SHG LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,AGTKS,1409,3,-0.220020296,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,AGTPT,1129,1,-0.035488385,AGRI,20260101,D.AGRI TRANSPORT,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,AGTPT,1152,3,-0.32645444,AGRI,20260101,D.AGRI TRANSPORT,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,CCFPR,1409,1,-1.995582209,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,CCHKT,1121,1,-0.018755229,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,CCHKT,1129,1,-0.0202924,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,DLDEP,51501,1,-0.1337074,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,KCCAG,1105,2,-0.0092589,AGRI,20260101,A.KCC-CROP LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,KCCDC,1101,3,-0.046731781,AGRI,20260101,A.KCC-CROP LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,KCCDC,1104,2,-0.035721929,AGRI,20260101,A.KCC-CROP LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,KCCDC,1108,1,-0.009949966,AGRI,20260101,A.KCC-CROP LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,KCCDC,1109,1,-0.019360068,AGRI,20260101,A.KCC-CROP LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,KCCDC,1119,1,-0.19770017,AGRI,20260101,A.KCC-CROP LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,KCCDC,1123,4,-0.119608639,AGRI,20260101,A.KCC-CROP LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,KCCDC,1125,17,-0.887748031,AGRI,20260101,A.KCC-CROP LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,KCCDC,1126,1,-0.020253948,AGRI,20260101,A.KCC-CROP LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,KCCDC,1127,5,-0.130025812,AGRI,20260101,A.KCC-CROP LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,KCCDC,1129,15,-0.371379065,AGRI,20260101,A.KCC-CROP LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,NRLCC,1182,1,-0.031198069,AGRI,20260101,B.SHG LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,SFDEC,1151,1,-0.003547325,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,SFDEC,1159,1,-0.0000045,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,SFDEC,1409,1,-0.0014356,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,SFNDE,1409,4,-0.01241553,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,SHGAG,1159,1,-0.0015866,AGRI,20260101,B.SHG LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,SHGLK,1182,10,-0.348548639,AGRI,20260101,B.SHG LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,SHGLK,1201,4,-0.182197658,AGRI,20260101,B.SHG LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,STGAD,1151,2,-0.0042566,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,STGAD,1409,4,-0.0156721,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,TLAGM,1201,1,-0.018961548,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,TLFME,15409,1,-0.0246959,AGRI,20260101,F.FOOD AND AGRO,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
